28,19,3,2,0.045801527,1,0.001123736,0.059782609,0,0.680623001,0,0.010638298,0.060240964,IQ,freeloader
26,24,0,1,0.038167939,1,0.006242977,0.081521739,0,0.746669643,0,0.010638298,0.058232932,US,freeloader
30,24,0,10,0.091603053,0.568,0.001623174,0.027173913,0.02247191,0.146657946,0.019230769,0.063829787,0.09437751,US,dolphin
24,22,0,1,0.06870229,0.8,0.004744662,0.076086957,0,0.748135123,0.057692308,0.010638298,0.052208835,IQ,freeloader
32,30,0,6,0.045801527,1,0.009239605,0.032608696,0,0.429299688,0,0.042553191,0.076305221,US,freeloader
46,21,0,9,0.06870229,1,0.002996629,0.032608696,0,0.198568096,0.019230769,0.010638298,0.100401606,US,freeloader
69,61,3,9,0.13740458,0.856,0.014233987,0.081521739,0,0.270262376,0,0.074468085,0.291164659,US,freeloader
14,13,0,9,0.022900763,0.8,0.001623174,0.010869565,0,0.198696369,0,0.021276596,0.030120482,US,freeloader
108,85,1,3,0.20610687,0.808,0.049069796,0.239130435,0,0.634358373,0,0.085106383,0.34939759,US,freeloader
12,10,0,6,0.015267176,1,0.000998876,0.016304348,0,0.413802099,0,0.042553191,0.026104418,US,freeloader
119,77,0,1,0.251908397,0.8,0.145211637,0.538043478,0,0.665096273,0,0.031914894,0.395582329,US,freeloader
40,33,1,3,0.106870229,0.808,0.008365589,0.076086957,0,0.628548348,0,0.031914894,0.106425703,US,freeloader
10,9,0,1,0.015267176,1,0.000749157,0.032608696,0,0.766496652,0.019230769,0.021276596,0.022088353,US,freeloader
27,22,0,2,0.038167939,0.8,0.003745786,0.059782609,0,0.690261377,0.019230769,0.010638298,0.058232932,US,freeloader
4,2,0,0,0.007633588,0.8,0.000374579,0.027173913,0,0.837836805,0.019230769,0.010638298,0.008032129,SA,freeloader
1,0,0,0,0.167938931,0.2,0.000249719,0.010869565,0.213483146,0.909771767,0.038461538,0.010638298,0.002008032,US,whale
7,0,3,3,0.007633588,1,0.000249719,0.016304348,0,0.603526945,0.019230769,0.021276596,0.014056225,NP,freeloader
94,78,7,6,0.198473282,0.848,0.087151954,0.179347826,0,0.482909685,0.019230769,0.021276596,0.453815261,US,freeloader
131,85,15,8,0.229007634,0.808,0.012361094,0.130434783,0,0.306092524,0.038461538,0.085106383,0.417670683,US,freeloader
4,0,0,2,0.007633588,0,0.000249719,0.010869565,0,0.705046078,0.019230769,0.010638298,0.008032129,IN,freeloader
96,85,2,7,0.167938931,0.8,0.120114871,0.097826087,0,0.390088755,0,0.085106383,0.277108434,GB,freeloader
36,28,5,5,0.076335878,0.88,0.002372331,0.043478261,0,0.485881145,0.096153846,0.117021277,0.088353414,US,freeloader
86,65,6,1,0.229007634,0.808,0.043700837,0.326086957,0,0.691286967,0,0.010638298,0.236947791,US,freeloader
113,80,9,3,0.305343511,0.824,0.067923586,0.244565217,0,0.623722902,0,0.031914894,0.355421687,US,freeloader
11,10,0,2,0.015267176,0.8,0.001373455,0.027173913,0,0.700587405,0.019230769,0.053191489,0.024096386,US,freeloader
66,45,15,6,0.145038168,0.832,0.011986515,0.065217391,0,0.403146601,0.211538462,0.117021277,0.156626506,US,freeloader
72,59,3,1,0.190839695,0.816,0.019852666,0.25,0,0.688446729,0,0.021276596,0.180722892,IN,freeloader
41,28,6,1,0.061068702,1,0.003620926,0.125,0,0.707953833,0,0.010638298,0.090361446,TH,freeloader
21,16,0,1,0.030534351,0.8,0.002372331,0.065217391,0,0.749496795,0,0.010638298,0.046184739,US,freeloader
42,35,2,4,0.091603053,0.808,0.005743539,0.054347826,0,0.558937775,0,0.106382979,0.092369478,CH,freeloader
6,6,0,1,0.030534351,0.8,0.001123736,0.02173913,0,0.771060668,0.057692308,0.021276596,0.012048193,US,freeloader
5,4,0,0,0.007633588,0.8,0.000374579,0.032608696,0,0.833263672,0,0.010638298,0.010040161,US,freeloader
109,64,28,4,0.198473282,0.816,0.008365589,0.201086957,0,0.569180251,0,0.074468085,0.363453815,US,freeloader
